word,pop,hip hop,not available,rock,metal,other,country,jazz,electronic,folk,r b,indie
00,2.07229868738648,3.023272300605278,1.4858818242876903,6.803890057621563,0.885734916731974,0.5882903448524202,0.5148142253678885,0.4218939096852555,0.09030393768962744,0.0,0.25707348389153684,0.0
000,8.583024389051982,11.274041966621946,2.870751689432538,20.254311512277567,5.009048502737028,0.5918803736922391,1.8373726297024282,0.5837138650711566,1.8027711662687869,0.32080236658954175,0.2927681974405957,0.9715797566174156
10,17.350239534938876,50.68182670560174,9.74030111923084,54.22938751047774,8.238837973658898,3.2402065802273228,8.319134789618031,1.2789053989124266,2.9483484517549057,1.6588888819320668,0.5722136206171382,1.0321565609799488
100,7.031898007706621,38.38228424378965,4.197033040021863,17.221459266651774,4.065016564496367,2.495448787570244,1.489566969407927,0.4366391245403096,1.7736358258693259,0.0,0.2516547844261916,0.864017728043357
1000,1.477208050854069,2.560738678531859,1.5265275780740324,15.375666534634096,4.507050975363563,0.0,0.19540884379234527,0.7394039004899172,0.3978013093425817,0.14178347771168723,0.2334014258627715,0.28653073485707103
101,1.0790917642179996,4.021221284339516,0.29585005199486325,7.4928841374210045,1.2875416970952378,0.22242668816762487,0.07352051583412458,0.0,0.1483541385885775,0.0,0.0,0.11059895107702761
11,7.840292654020303,15.482757717022007,1.9194367467288158,15.919333971545068,2.948598769743129,0.6817462241357196,1.6408516505275834,0.05102715536527556,1.070907537103063,0.3398501090518638,0.37201970409134877,0.24336891188595822
12,6.516401313828781,28.54075182492361,4.286508343271728,24.026056146065923,4.447039025666959,0.8167323375791868,2.7855688401001277,0.3658709288864669,1.430488540919789,0.8324909427141876,0.563117491725653,0.5067210481019057
13,2.8233681077202903,10.015323344116359,3.3458746717160133,16.562021510981403,6.52298016643859,0.8489287562523079,1.039291259640465,0.4804896344359647,0.6144477950189332,0.2776653507206927,0.46759770309732357,0.18956690792009376
14,1.7462387381923055,7.9534499079128596,1.8335072818697142,12.253239761191065,1.6016069894820397,0.7829622987779555,1.3485656916097808,0.0,0.7336560550614782,0.7817155853831774,0.15367291958090018,0.13830903651213353
15,4.158792288603095,15.21065397810266,3.26705558498241,25.240680434761707,3.6969568237700323,0.5788278881036073,2.6767574381600823,0.664498735390462,0.9406348477393188,1.0,0.1972764345453789,0.24496535304153205
16,5.460473572810341,17.677081307200982,2.334394396576141,18.774440004202827,3.1691867796147086,0.7486727369677342,1.6817811602737074,0.0,0.9363973691434047,0.4617524364895023,0.10521448651190408,0.632431901469559
17,4.863058532974107,9.608892509190422,1.9292391499352057,15.716307901680162,2.1467015624520718,0.19660981890562737,1.7091658574235946,0.8265502387377393,0.7019349883029841,0.18386592006785057,0.3422431721511316,0.4456289489633355
18,4.8309321753697985,10.05714543940423,3.674879966720585,21.720473991783578,3.755944639814162,0.36687923578088344,2.550123626467468,0.45034582857781214,0.186599568488532,0.27123588587767444,0.4338287438959901,0.6712789856212503
187,0.0,9.2560400726386,0.0838587992018266,0.4089153124804645,0.5582839602536445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.766154525839392,6.472765833504099,1.8206375132679846,10.707719494092814,2.343934707927353,0.13542578641911626,0.9720341071963196,0.8520427148632064,0.23866731445090927,0.36801598748286246,0.17781497075986807,0.0
1984,0.4834545829120387,0.7620008410792362,0.8777686679268856,7.363211078263433,0.4284926749623428,0.0,0.0,0.0,0.12016273108795279,0.1907613399094263,1.221720017083431,0.0
1995,0.5492438652488238,1.2761734544664605,2.643028436779237,4.71133445079868,1.7385555753871076,0.0,0.0,0.0,0.0,0.0,2.4689389009120624,0.0
